CustID|ElecOrGas|Disconnect Doc|Move In Date|Move Out Date|Bill Year|Bill Month|Span Days|Meter Read Date|Meter Read Type|Consumption|Exception Code
108000601|1|N|20080529|99991231|2011|6|33|20110606|A|28320|
108000601|1|N|20080529|99991231|2011|7|29|20110705|A|13760|
108000601|1|N|20080529|99991231|2011|8|30|20110804|A|16240|
108000601|1|N|20080529|99991231|2011|9|28|20110901|A|12560|
108000601|1|N|20080529|99991231|2011|10|33|20111004|A|12400|
108000601|1|N|20080529|99991231|2011|11|28|20111101|A|9440|
108000601|1|N|20080529|99991231|2011|12|34|20111205|A|12160|
108000601|1|N|20080529|99991231|2012|1|32|20120106|A|11360|
108000601|1|N|20080529|99991231|2012|2|31|20120206|A|10480|
108000601|1|N|20080529|99991231|2012|3|29|20120306|A|9840|
108000601|1|N|20080529|99991231|2012|4|35|20120410|A|12560|
108000601|1|N|20080529|99991231|2012|5|27|20120507|A|9120|
108000601|1|N|20080529|99991231|2012|6|30|20120606|A|11520|
108000601|1|N|20080529|99991231|2012|7|31|20120707|A|14160|
108000601|1|N|20080529|99991231|2012|8|28|20120804|A|14000|
108000601|1|N|20080529|99991231|2012|9|33|20120906|A|14880|
108000601|1|N|20080529|99991231|2012|10|29|20121005|A|10880|
108000601|1|N|20080529|99991231|2012|11|27|20121101|A|9280|
108000601|1|N|20080529|99991231|2012|12|34|20121205|A|11680|
108000601|1|N|20080529|99991231|2013|1|33|20130107|A|10560|
108000601|1|N|20080529|99991231|2013|2|30|20130206|A|8400|
108000601|1|N|20080529|99991231|2013|3|28|20130306|A|7920|
108000601|1|N|20080529|99991231|2013|4|30|20130405|A|9120|
108000601|1|N|20080529|99991231|2013|5|32|20130507|A|9920|
108000601|1|N|20080529|99991231|2013|6|30|20130606|E|10880|
100893369|1|N|20080611|99991231|2011|6|29|20110615|A|7800|
100893369|1|N|20080611|99991231|2011|7|34|20110719|A|15800|
100893369|1|N|20080611|99991231|2011|8|27|20110815|A|12400|
100893369|1|N|20080611|99991231|2011|9|30|20110914|A|10200|
100893369|1|N|20080611|99991231|2011|10|29|20111013|A|7600|
100893369|1|N|20080611|99991231|2011|11|32|20111114|A|9400|
100893369|1|N|20080611|99991231|2011|12|31|20111215|A|10800|
100893369|1|N|20080611|99991231|2012|1|34|20120118|A|11400|
100893369|1|N|20080611|99991231|2012|2|29|20120216|A|10200|
100893369|1|N|20080611|99991231|2012|3|32|20120319|A|10800|
100893369|1|N|20080611|99991231|2012|4|31|20120419|A|8800|
100893369|1|N|20080611|99991231|2012|5|27|20120516|A|7000|
100893369|1|N|20080611|99991231|2012|6|30|20120615|A|10000|
100893369|1|N|20080611|99991231|2012|7|33|20120718|A|20200|
100893369|1|N|20080611|99991231|2012|8|30|20120817|A|13200|
100893369|1|N|20080611|99991231|2012|9|32|20120918|A|11400|
100893369|1|N|20080611|99991231|2012|10|27|20121015|A|7800|
100893369|1|N|20080611|99991231|2012|11|29|20121113|A|8600|
100893369|1|N|20080611|99991231|2012|12|31|20121214|A|9600|
100893369|1|N|20080611|99991231|2013|1|34|20130117|A|10600|
100893369|1|N|20080611|99991231|2013|2|32|20130218|A|10200|
100893369|1|N|20080611|99991231|2013|3|28|20130318|A|9000|
100893369|1|N|20080611|99991231|2013|4|31|20130418|A|9000|
100893369|1|N|20080611|99991231|2013|5|29|20130517|A|8000|
100893369|1|N|20080611|99991231|2013|6|33|20130619|A|10000|
104388858|1|N|20080601|99991231|2011|6|31|20110531|E|14743|
104388858|1|N|20080601|99991231|2011|7|30|20110630|A|10471|
104388858|1|N|20080601|99991231|2011|8|31|20110731|A|10158|
104388858|1|N|20080601|99991231|2011|9|31|20110831|A|10162|
104388858|1|N|20080601|99991231|2011|10|30|20110930|A|14726|
104388858|1|N|20080601|99991231|2011|11|31|20111031|A|14674|
104388858|1|N|20080601|99991231|2011|12|30|20111130|A|14710|
104388858|1|N|20080601|99991231|2012|1|31|20111231|A|14320|
104388858|1|N|20080601|99991231|2012|2|31|20120131|A|16166|
104388858|1|N|20080601|99991231|2012|3|29|20120229|A|15402|
104388858|1|N|20080601|99991231|2012|4|31|20120331|A|16098|
104388858|1|N|20080601|99991231|2012|5|30|20120430|E|14112|
104388858|1|N|20080601|99991231|2012|6|31|20120531|A|15979|
104388858|1|N|20080601|99991231|2012|7|30|20120630|A|12629|
104388858|1|N|20080601|99991231|2012|8|31|20120731|A|9396|
104388858|1|N|20080601|99991231|2012|9|31|20120831|A|9388|
104388858|1|N|20080601|99991231|2012|10|30|20120930|A|12883|
104388858|1|N|20080601|99991231|2012|11|31|20121031|A|16190|
104388858|1|N|20080601|99991231|2012|12|30|20121130|A|15420|
104388858|1|N|20080601|99991231|2013|1|31|20121231|A|14749|
104388858|1|N|20080601|99991231|2013|2|31|20130131|A|15195|
104388858|1|N|20080601|99991231|2013|3|28|20130228|A|13441|
104388858|1|N|20080601|99991231|2013|4|31|20130331|A|15234|
104388858|1|N|20080601|99991231|2013|5|30|20130430|A|10693|
104388858|1|N|20080601|99991231|2013|6|31|20130531|A|11553|
105717019|1|N|20080601|99991231|2011|6|30|20110610|A|3080|
105717019|1|N|20080601|99991231|2011|7|32|20110712|A|4520|
105717019|1|N|20080601|99991231|2011|8|29|20110810|A|3730|
105717019|1|N|20080601|99991231|2011|9|31|20110910|A|3950|
105717019|1|N|20080601|99991231|2011|10|30|20111010|A|2600|
105717019|1|N|20080601|99991231|2011|11|29|20111108|A|1900|
105717019|1|N|20080601|99991231|2011|12|34|20111212|A|2160|
105717019|1|N|20080601|99991231|2012|1|32|20120113|A|1800|
105717019|1|N|20080601|99991231|2012|2|31|20120213|A|2120|
105717019|1|N|20080601|99991231|2012|3|29|20120313|A|2640|
105717019|1|N|20080601|99991231|2012|4|34|20120416|A|2330|
105717019|1|N|20080601|99991231|2012|5|28|20120514|A|2000|
105717019|1|N|20080601|99991231|2012|6|30|20120613|A|3190|
105717019|1|N|20080601|99991231|2012|7|31|20120714|A|3910|
105717019|1|N|20080601|99991231|2012|8|30|20120813|A|4710|
105717019|1|N|20080601|99991231|2012|9|31|20120913|A|4210|
105717019|1|N|20080601|99991231|2012|10|29|20121012|A|2890|
105717019|1|N|20080601|99991231|2012|11|27|20121108|A|2500|
105717019|1|N|20080601|99991231|2012|12|32|20121210|A|2410|
105717019|1|N|20080601|99991231|2013|1|35|20130114|A|2390|
105717019|1|N|20080601|99991231|2013|2|30|20130213|A|2160|
105717019|1|N|20080601|99991231|2013|3|28|20130313|A|2160|
105717019|1|N|20080601|99991231|2013|4|33|20130415|A|2580|
105717019|1|N|20080601|99991231|2013|5|29|20130514|A|2750|
105717019|1|N|20080601|99991231|2013|6|31|20130614|A|3260|
107194220|1|N|20080605|99991231|2011|6|33|20110613|A|5543|
107194220|1|N|20080605|99991231|2011|7|30|20110713|A|5867|
107194220|1|N|20080605|99991231|2011|8|29|20110811|A|6537|
107194220|1|N|20080605|99991231|2011|9|32|20110912|A|6013|
107194220|1|N|20080605|99991231|2011|10|30|20111012|A|4668|
107194220|1|N|20080605|99991231|2011|11|28|20111109|A|4636|
107194220|1|N|20080605|99991231|2011|12|33|20111212|A|5413|
107194220|1|N|20080605|99991231|2012|1|33|20120114|A|5328|
107194220|1|N|20080605|99991231|2012|2|30|20120213|A|4981|
107194220|1|N|20080605|99991231|2012|3|29|20120313|A|4523|
107194220|1|N|20080605|99991231|2012|4|34|20120416|A|6181|
107194220|1|N|20080605|99991231|2012|5|28|20120514|A|5043|
107194220|1|N|20080605|99991231|2012|6|30|20120613|A|6264|
107194220|1|N|20080605|99991231|2012|7|31|20120714|A|7493|
107194220|1|N|20080605|99991231|2012|8|30|20120813|A|6393|
107194220|1|N|20080605|99991231|2012|9|30|20120912|A|5525|
107194220|1|N|20080605|99991231|2012|10|29|20121011|A|3983|
107194220|1|N|20080605|99991231|2012|11|28|20121108|A|3693|
107194220|1|N|20080605|99991231|2012|12|33|20121211|A|4768|
107194220|1|N|20080605|99991231|2013|1|32|20130112|A|4018|
107194220|1|N|20080605|99991231|2013|2|31|20130212|A|4688|
107194220|1|N|20080605|99991231|2013|3|29|20130313|A|4229|
107194220|1|N|20080605|99991231|2013|4|33|20130415|A|5066|
107194220|1|N|20080605|99991231|2013|5|29|20130514|A|4479|
107194220|1|N|20080605|99991231|2013|6|31|20130614|A|4397|
101490861|1|N|20080605|99991231|2011|6|30|20110610|A|18240|
101490861|1|N|20080605|99991231|2011|7|33|20110713|A|23920|
101490861|1|N|20080605|99991231|2011|8|28|20110810|A|24280|
101490861|1|N|20080605|99991231|2011|9|30|20110909|A|22640|
101490861|1|N|20080605|99991231|2011|10|31|20111010|A|19000|
101490861|1|N|20080605|99991231|2011|11|31|20111110|A|17360|
101490861|1|N|20080605|99991231|2011|12|32|20111212|A|16920|
101490861|1|N|20080605|99991231|2012|1|33|20120114|A|16840|
101490861|1|N|20080605|99991231|2012|2|30|20120213|A|14600|
101490861|1|N|20080605|99991231|2012|3|29|20120313|A|14080|
101490861|1|N|20080605|99991231|2012|4|31|20120413|A|16040|
101490861|1|N|20080605|99991231|2012|5|32|20120515|A|17240|
101490861|1|N|20080605|99991231|2012|6|29|20120613|A|19840|
101490861|1|N|20080605|99991231|2012|7|31|20120714|A|24640|
101490861|1|N|20080605|99991231|2012|8|30|20120813|A|24880|
101490861|1|N|20080605|99991231|2012|9|30|20120912|A|22200|
101490861|1|N|20080605|99991231|2012|10|28|20121010|A|16640|
101490861|1|N|20080605|99991231|2012|11|29|20121108|A|16800|
101490861|1|N|20080605|99991231|2012|12|32|20121210|A|16720|
101490861|1|N|20080605|99991231|2013|1|35|20130114|A|17040|
101490861|1|N|20080605|99991231|2013|2|28|20130211|A|12760|
101490861|1|N|20080605|99991231|2013|3|31|20130314|A|14160|
101490861|1|N|20080605|99991231|2013|4|32|20130415|A|14600|
101490861|1|N|20080605|99991231|2013|5|29|20130514|A|14360|
101490861|1|N|20080605|99991231|2013|6|29|20130612|A|17240|
108644679|1|N|20080611|99991231|2011|6|30|20110617|A|15925|
108644679|1|N|20080611|99991231|2011|7|32|20110719|A|18308|
108644679|1|N|20080611|99991231|2011|8|29|20110817|A|18724|
108644679|1|N|20080611|99991231|2011|9|30|20110916|A|17564|
108644679|1|N|20080611|99991231|2011|10|31|20111017|A|20050|
108644679|1|N|20080611|99991231|2011|11|30|20111116|A|21946|
108644679|1|N|20080611|99991231|2011|12|33|20111219|A|27232|
108644679|1|N|20080611|99991231|2012|1|32|20120120|A|24047|
108644679|1|N|20080611|99991231|2012|2|28|20120217|A|21630|
108644679|1|N|20080611|99991231|2012|3|33|20120321|A|24654|
108644679|1|N|20080611|99991231|2012|4|30|20120420|A|18251|
108644679|1|N|20080611|99991231|2012|5|28|20120518|A|16699|
108644679|1|N|20080611|99991231|2012|6|32|20120619|A|16643|
108644679|1|N|20080611|99991231|2012|7|30|20120719|A|21626|
108644679|1|N|20080611|99991231|2012|8|29|20120817|A|15605|
108644679|1|N|20080611|99991231|2012|9|32|20120918|A|18922|
108644679|1|N|20080611|99991231|2012|10|28|20121016|A|18406|
108644679|1|N|20080611|99991231|2012|11|30|20121115|A|20472|
108644679|1|N|20080611|99991231|2012|12|32|20121217|A|25577|
108644679|1|N|20080611|99991231|2013|1|32|20130118|A|26271|
108644679|1|N|20080611|99991231|2013|2|31|20130218|A|24573|
108644679|1|N|20080611|99991231|2013|3|29|20130319|A|22856|
108644679|1|N|20080611|99991231|2013|4|31|20130419|A|21986|
108644679|1|N|20080611|99991231|2013|5|31|20130520|A|18136|
108644679|1|N|20080611|99991231|2013|6|30|20130619|A|14157|
101945717|1|N|20080612|99991231|2011|6|32|20110620|A|5280|
101945717|1|N|20080612|99991231|2011|7|32|20110722|A|10000|
101945717|1|N|20080612|99991231|2011|8|28|20110819|A|13680|
101945717|1|N|20080612|99991231|2011|9|32|20110920|A|8560|
101945717|1|N|20080612|99991231|2011|10|29|20111019|A|7360|
101945717|1|N|20080612|99991231|2011|11|29|20111117|A|4000|
101945717|1|N|20080612|99991231|2011|12|33|20111220|A|10480|
101945717|1|N|20080612|99991231|2012|1|36|20120125|A|42640|
101945717|1|N|20080612|99991231|2012|2|26|20120220|A|28880|
101945717|1|N|20080612|99991231|2012|3|35|20120326|A|28080|
101945717|1|N|20080612|99991231|2012|4|29|20120424|A|7440|
101945717|1|N|20080612|99991231|2012|5|28|20120522|A|4160|
101945717|1|N|20080612|99991231|2012|6|29|20120620|A|5120|
101945717|1|N|20080612|99991231|2012|7|33|20120723|A|7520|
101945717|1|N|20080612|99991231|2012|8|29|20120821|A|6480|
101945717|1|N|20080612|99991231|2012|9|30|20120920|A|5760|
101945717|1|N|20080612|99991231|2012|10|28|20121018|A|5760|
101945717|1|N|20080612|99991231|2012|11|30|20121117|A|4560|
101945717|1|N|20080612|99991231|2012|12|32|20121219|A|10240|
101945717|1|N|20080612|99991231|2013|1|34|20130122|A|43920|
101945717|1|N|20080612|99991231|2013|2|29|20130220|A|36000|
101945717|1|N|20080612|99991231|2013|3|29|20130321|A|29680|
101945717|1|N|20080612|99991231|2013|4|33|20130423|A|9280|
101945717|1|N|20080612|99991231|2013|5|30|20130523|A|4080|
101945717|1|N|20080612|99991231|2013|6|32|20130624|A|5200|
104818658|1|N|20080613|99991231|2011|6|31|20110620|A|13120|
104818658|1|N|20080613|99991231|2011|7|32|20110722|A|10400|
104818658|1|N|20080613|99991231|2011|8|28|20110819|A|9280|
104818658|1|N|20080613|99991231|2011|9|32|20110920|A|15760|
104818658|1|N|20080613|99991231|2011|10|30|20111020|E|17600|
104818658|1|N|20080613|99991231|2011|11|28|20111117|A|21760|
104818658|1|N|20080613|99991231|2011|12|33|20111220|E|19200|
104818658|1|N|20080613|99991231|2012|1|35|20120124|E|24800|
104818658|1|N|20080613|99991231|2012|2|28|20120221|A|18240|
104818658|1|N|20080613|99991231|2012|3|31|20120323|A|18880|
104818658|1|N|20080613|99991231|2012|4|32|20120424|A|15440|
104818658|1|N|20080613|99991231|2012|5|28|20120522|A|12800|
104818658|1|N|20080613|99991231|2012|6|29|20120620|A|9040|
104818658|1|N|20080613|99991231|2012|7|33|20120723|A|7440|
104818658|1|N|20080613|99991231|2012|8|29|20120821|A|7680|
104818658|1|N|20080613|99991231|2012|9|30|20120920|E|14800|
104818658|1|N|20080613|99991231|2012|10|28|20121018|A|14640|
104818658|1|N|20080613|99991231|2012|11|32|20121119|A|19120|
104818658|1|N|20080613|99991231|2012|12|31|20121220|A|19360|
104818658|1|N|20080613|99991231|2013|1|33|20130122|A|18880|
104818658|1|N|20080613|99991231|2013|2|29|20130220|A|20320|
104818658|1|N|20080613|99991231|2013|3|29|20130321|A|20560|
104818658|1|N|20080613|99991231|2013|4|32|20130422|A|19120|
104818658|1|N|20080613|99991231|2013|5|30|20130522|E|14160|
104818658|1|N|20080613|99991231|2013|6|33|20130624|A|16240|
101233934|1|N|20080613|99991231|2011|6|32|20110607|A|16800|
101233934|1|N|20080613|99991231|2011|7|30|20110707|A|8320|
101233934|1|N|20080613|99991231|2011|8|32|20110808|A|6960|
101233934|1|N|20080613|99991231|2011|9|29|20110906|A|9600|
101233934|1|N|20080613|99991231|2011|10|29|20111005|A|14160|
101233934|1|N|20080613|99991231|2011|11|29|20111103|A|18720|
101233934|1|N|20080613|99991231|2011|12|34|20111207|A|24080|
101233934|1|N|20080613|99991231|2012|1|35|20120111|A|22000|
101233934|1|N|20080613|99991231|2012|2|28|20120208|A|20240|
101233934|1|N|20080613|99991231|2012|3|30|20120309|A|21040|
101233934|1|N|20080613|99991231|2012|4|33|20120411|A|19600|
101233934|1|N|20080613|99991231|2012|5|27|20120508|A|17280|
101233934|1|N|20080613|99991231|2012|6|31|20120608|A|16640|
101233934|1|N|20080613|99991231|2012|7|32|20120710|A|8400|
101233934|1|N|20080613|99991231|2012|8|30|20120809|A|7200|
101233934|1|N|20080613|99991231|2012|9|30|20120908|A|11200|
101233934|1|N|20080613|99991231|2012|10|30|20121008|A|17040|
101233934|1|N|20080613|99991231|2012|11|25|20121102|A|17280|
101233934|1|N|20080613|99991231|2012|12|35|20121207|A|24240|
101233934|1|N|20080613|99991231|2013|1|33|20130109|A|24960|
101233934|1|N|20080613|99991231|2013|2|30|20130208|A|22640|
101233934|1|N|20080613|99991231|2013|3|28|20130308|A|19920|
101233934|1|N|20080613|99991231|2013|4|32|20130409|A|20560|
101233934|1|N|20080613|99991231|2013|5|30|20130509|A|19600|
101233934|1|N|20080613|99991231|2013|6|32|20130610|A|17920|
109076747|1|N|20080601|99991231|2011|6|31|20110531|A|11790|
109076747|1|N|20080601|99991231|2011|7|30|20110630|A|7452|
109076747|1|N|20080601|99991231|2011|8|31|20110731|A|9005|
109076747|1|N|20080601|99991231|2011|9|31|20110831|A|7541|
109076747|1|N|20080601|99991231|2011|10|30|20110930|A|11390|
109076747|1|N|20080601|99991231|2011|11|31|20111031|A|12229|
109076747|1|N|20080601|99991231|2011|12|30|20111130|A|12634|
109076747|1|N|20080601|99991231|2012|1|31|20111231|A|10927|
109076747|1|N|20080601|99991231|2012|2|31|20120131|A|12113|
109076747|1|N|20080601|99991231|2012|3|29|20120229|A|12283|
109076747|1|N|20080601|99991231|2012|4|31|20120331|A|13194|
109076747|1|N|20080601|99991231|2012|5|30|20120430|A|11079|
109076747|1|N|20080601|99991231|2012|6|31|20120531|A|12434|
109076747|1|N|20080601|99991231|2012|7|30|20120630|A|7143|
109076747|1|N|20080601|99991231|2012|8|31|20120731|A|8242|
109076747|1|N|20080601|99991231|2012|9|31|20120831|A|7442|
109076747|1|N|20080601|99991231|2012|10|30|20120930|A|12056|
109076747|1|N|20080601|99991231|2012|11|31|20121031|A|13194|
109076747|1|N|20080601|99991231|2012|12|30|20121130|A|12670|
109076747|1|N|20080601|99991231|2013|1|31|20121231|A|10682|
109076747|1|N|20080601|99991231|2013|2|31|20130131|A|11774|
109076747|1|N|20080601|99991231|2013|3|28|20130228|A|10761|
109076747|1|N|20080601|99991231|2013|4|31|20130331|A|12667|
109076747|1|N|20080601|99991231|2013|5|30|20130430|A|10803|
109076747|1|N|20080601|99991231|2013|6|31|20130531|A|12076|
103048120|1|N|20080603|99991231|2011|6|28|20110608|A|1280|
103048120|1|N|20080603|99991231|2011|7|30|20110708|A|1440|
103048120|1|N|20080603|99991231|2011|8|31|20110808|A|1440|
103048120|1|N|20080603|99991231|2011|9|30|20110907|A|1440|
103048120|1|N|20080603|99991231|2011|10|30|20111007|A|1600|
103048120|1|N|20080603|99991231|2011|11|28|20111104|A|1440|
103048120|1|N|20080603|99991231|2011|12|34|20111208|A|1760|
103048120|1|N|20080603|99991231|2012|1|34|20120111|A|1680|
103048120|1|N|20080603|99991231|2012|2|29|20120209|A|1360|
103048120|1|N|20080603|99991231|2012|3|28|20120308|A|1280|
103048120|1|N|20080603|99991231|2012|4|35|20120412|A|1680|
103048120|1|N|20080603|99991231|2012|5|29|20120511|A|1280|
103048120|1|N|20080603|99991231|2012|6|32|20120612|A|1360|
103048120|1|N|20080603|99991231|2012|7|30|20120712|A|1360|
103048120|1|N|20080603|99991231|2012|8|29|20120810|A|1280|
103048120|1|N|20080603|99991231|2012|9|32|20120911|A|1440|
103048120|1|N|20080603|99991231|2012|10|28|20121009|A|1280|
103048120|1|N|20080603|99991231|2012|11|30|20121108|A|1280|
103048120|1|N|20080603|99991231|2012|12|32|20121210|A|1520|
103048120|1|N|20080603|99991231|2013|1|32|20130111|A|1440|
103048120|1|N|20080603|99991231|2013|2|28|20130208|A|1440|
103048120|1|N|20080603|99991231|2013|3|32|20130312|A|1600|
103048120|1|N|20080603|99991231|2013|4|29|20130410|A|1280|
103048120|1|N|20080603|99991231|2013|5|29|20130509|A|1360|
103048120|1|N|20080603|99991231|2013|6|33|20130611|A|1520|
103495585|1|N|20080607|99991231|2011|6|32|20110614|A|4560|
103495585|1|N|20080607|99991231|2011|7|30|20110714|A|5120|
103495585|1|N|20080607|99991231|2011|8|29|20110812|A|6800|
103495585|1|N|20080607|99991231|2011|9|32|20110913|A|6160|
103495585|1|N|20080607|99991231|2011|10|28|20111011|A|3040|
103495585|1|N|20080607|99991231|2011|11|29|20111109|A|3440|
103495585|1|N|20080607|99991231|2011|12|34|20111213|A|4480|
103495585|1|N|20080607|99991231|2012|1|34|20120116|A|4560|
103495585|1|N|20080607|99991231|2012|2|29|20120214|A|3920|
103495585|1|N|20080607|99991231|2012|3|28|20120313|A|4000|
103495585|1|N|20080607|99991231|2012|4|35|20120417|A|3600|
103495585|1|N|20080607|99991231|2012|5|27|20120514|A|2560|
103495585|1|N|20080607|99991231|2012|6|31|20120614|A|4000|
103495585|1|N|20080607|99991231|2012|7|33|20120717|A|7360|
103495585|1|N|20080607|99991231|2012|8|29|20120815|A|7680|
103495585|1|N|20080607|99991231|2012|9|30|20120914|A|4640|
103495585|1|N|20080607|99991231|2012|10|29|20121013|A|3040|
103495585|1|N|20080607|99991231|2012|11|27|20121109|A|3200|
103495585|1|N|20080607|99991231|2012|12|32|20121211|A|4000|
103495585|1|N|20080607|99991231|2013|1|35|20130115|A|4720|
103495585|1|N|20080607|99991231|2013|2|30|20130214|A|4720|
103495585|1|N|20080607|99991231|2013|3|29|20130315|A|4000|
103495585|1|N|20080607|99991231|2013|4|32|20130416|A|3840|
103495585|1|N|20080607|99991231|2013|5|29|20130515|A|2480|
103495585|1|N|20080607|99991231|2013|6|33|20130617|A|3120|
104793714|1|N|20080601|99991231|2011|6|31|20110518|A|8040|
104793714|1|N|20080601|99991231|2011|7|30|20110630|A|2867|
104793714|1|N|20080601|99991231|2011|8|31|20110731|A|2714|
104793714|1|N|20080601|99991231|2011|9|31|20110831|A|3096|
104793714|1|N|20080601|99991231|2011|10|30|20110930|A|5317|
104793714|1|N|20080601|99991231|2011|11|31|20111031|A|6264|
104793714|1|N|20080601|99991231|2011|12|30|20111130|A|6767|
104793714|1|N|20080601|99991231|2012|1|31|20111231|A|6612|
104793714|1|N|20080601|99991231|2012|2|31|20120131|A|6964|
104793714|1|N|20080601|99991231|2012|3|29|20120229|A|6581|
104793714|1|N|20080601|99991231|2012|4|31|20120331|A|6301|
104793714|1|N|20080601|99991231|2012|5|30|20120422|A|6359|
104793714|1|N|20080601|99991231|2012|6|31|20120531|A|6480|
104793714|1|N|20080601|99991231|2012|7|30|20120630|A|3725|
104793714|1|N|20080601|99991231|2012|8|31|20120731|A|3560|
104793714|1|N|20080601|99991231|2012|9|31|20120831|A|3973|
104793714|1|N|20080601|99991231|2012|10|30|20120930|A|9107|
104793714|1|N|20080601|99991231|2012|11|31|20121031|A|13258|
104793714|1|N|20080601|99991231|2012|12|30|20121130|A|12912|
104793714|1|N|20080601|99991231|2013|1|31|20121231|A|12606|
104793714|1|N|20080601|99991231|2013|2|31|20130131|A|13807|
104793714|1|N|20080601|99991231|2013|3|28|20130228|A|13429|
104793714|1|N|20080601|99991231|2013|4|31|20130331|A|13139|
104793714|1|N|20080601|99991231|2013|5|30|20130430|A|14180|
104793714|1|N|20080601|99991231|2013|6|31|20130531|A|13432|
104217995|1|N|20080601|99991231|2011|6|31|20110531|A|13560|
104217995|1|N|20080601|99991231|2011|7|30|20110630|A|9401|
104217995|1|N|20080601|99991231|2011|8|31|20110731|A|9484|
104217995|1|N|20080601|99991231|2011|9|31|20110831|A|8870|
104217995|1|N|20080601|99991231|2011|10|30|20110930|A|11849|
104217995|1|N|20080601|99991231|2011|11|31|20111031|A|13335|
104217995|1|N|20080601|99991231|2011|12|30|20111130|A|13733|
104217995|1|N|20080601|99991231|2012|1|31|20111231|A|14113|
104217995|1|N|20080601|99991231|2012|2|31|20120131|A|14154|
104217995|1|N|20080601|99991231|2012|3|29|20120229|A|13516|
104217995|1|N|20080601|99991231|2012|4|31|20120331|A|12620|
104217995|1|N|20080601|99991231|2012|5|30|20120430|A|13012|
104217995|1|N|20080601|99991231|2012|6|31|20120531|A|12848|
104217995|1|N|20080601|99991231|2012|7|30|20120630|A|9493|
104217995|1|N|20080601|99991231|2012|8|31|20120731|A|9727|
104217995|1|N|20080601|99991231|2012|9|31|20120831|A|8420|
104217995|1|N|20080601|99991231|2012|10|30|20120930|A|12880|
104217995|1|N|20080601|99991231|2012|11|31|20121031|A|14800|
104217995|1|N|20080601|99991231|2012|12|30|20121130|A|13833|
104217995|1|N|20080601|99991231|2013|1|31|20121231|A|13885|
104217995|1|N|20080601|99991231|2013|2|31|20130131|A|15421|
104217995|1|N|20080601|99991231|2013|3|28|20130228|A|14153|
104217995|1|N|20080601|99991231|2013|4|31|20130331|A|14006|
104217995|1|N|20080601|99991231|2013|5|30|20130430|A|13723|
104217995|1|N|20080601|99991231|2013|6|31|20130531|A|12364|
105485575|1|N|20080601|99991231|2011|6|31|20110531|A|6259|
105485575|1|N|20080601|99991231|2011|7|30|20110630|A|3734|
105485575|1|N|20080601|99991231|2011|8|31|20110731|A|3254|
105485575|1|N|20080601|99991231|2011|9|31|20110831|A|2984|
105485575|1|N|20080601|99991231|2011|10|30|20110930|A|5865|
105485575|1|N|20080601|99991231|2011|11|31|20111031|A|7680|
105485575|1|N|20080601|99991231|2011|12|30|20111130|A|10196|
105485575|1|N|20080601|99991231|2012|1|31|20111231|A|13433|
105485575|1|N|20080601|99991231|2012|2|31|20120131|A|15537|
105485575|1|N|20080601|99991231|2012|3|29|20120229|A|13660|
105485575|1|N|20080601|99991231|2012|4|31|20120331|A|8537|
105485575|1|N|20080601|99991231|2012|5|30|20120430|E|8669|
105485575|1|N|20080601|99991231|2012|6|31|20120531|A|5406|
105485575|1|N|20080601|99991231|2012|7|30|20120630|A|4061|
105485575|1|N|20080601|99991231|2012|8|31|20120731|A|4241|
105485575|1|N|20080601|99991231|2012|9|31|20120831|A|3332|
105485575|1|N|20080601|99991231|2012|10|30|20120930|A|4736|
105485575|1|N|20080601|99991231|2012|11|31|20121031|A|7529|
105485575|1|N|20080601|99991231|2012|12|30|20121130|A|10248|
105485575|1|N|20080601|99991231|2013|1|31|20121231|A|12423|
105485575|1|N|20080601|99991231|2013|2|31|20130131|A|15697|
105485575|1|N|20080601|99991231|2013|3|28|20130228|A|14088|
105485575|1|N|20080601|99991231|2013|4|31|20130331|A|13883|
105485575|1|N|20080601|99991231|2013|5|30|20130430|A|10397|
105485575|1|N|20080601|99991231|2013|6|31|20130531|A|5910|
100427775|1|N|20080601|99991231|2011|6|31|20110531|A|3404|
100427775|1|N|20080601|99991231|2011|7|30|20110630|A|1548|
100427775|1|N|20080601|99991231|2011|8|31|20110731|A|1649|
100427775|1|N|20080601|99991231|2011|9|31|20110831|A|1935|
100427775|1|N|20080601|99991231|2011|10|30|20110930|A|2081|
100427775|1|N|20080601|99991231|2011|11|31|20111031|A|3963|
100427775|1|N|20080601|99991231|2011|12|30|20111130|A|6772|
100427775|1|N|20080601|99991231|2012|1|31|20111231|A|8194|
100427775|1|N|20080601|99991231|2012|2|31|20120131|A|9567|
100427775|1|N|20080601|99991231|2012|3|29|20120229|A|8503|
100427775|1|N|20080601|99991231|2012|4|31|20120331|A|7676|
100427775|1|N|20080601|99991231|2012|5|30|20120430|A|6928|
100427775|1|N|20080601|99991231|2012|6|31|20120531|A|4830|
100427775|1|N|20080601|99991231|2012|7|30|20120630|A|3494|
100427775|1|N|20080601|99991231|2012|8|31|20120731|A|4165|
100427775|1|N|20080601|99991231|2012|9|31|20120831|A|3820|
100427775|1|N|20080601|99991231|2012|10|30|20120930|A|3408|
100427775|1|N|20080601|99991231|2012|11|31|20121031|A|5378|
100427775|1|N|20080601|99991231|2012|12|30|20121130|A|7246|
100427775|1|N|20080601|99991231|2013|1|31|20121231|A|10167|
100427775|1|N|20080601|99991231|2013|2|31|20130131|A|10929|
